date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:22:02	20321/20321	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2015:03:12%20GMT	https://siged.sep.gob.mx/SIGED/revalidaciones.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/revalidaciones.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:03	81761/81761	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/ModeloOperativo.jpg	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/ModeloOperativo.jpg	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:03	76027/76027	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/conformacion_SIGED.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/conformacion_SIGED.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:03	24736/24736	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2015:34:52%20GMT	https://siged.sep.gob.mx/SIGED/principalesCifras.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/principalesCifras.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:04	8458/8458	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:14%20GMT	https://siged.sep.gob.mx/SIGED/glosario.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/glosario.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:04	11244/11244	---M--	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2016:34:22%20GMT	https://siged.sep.gob.mx/SIGED/descargaCatalogo.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/descargaCatalogo.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:04	8870/8870	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2023:40:18%20GMT	https://siged.sep.gob.mx/SIGED/marco_legal.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/marco_legal.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:05	12616/12616	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/terminos.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/terminos.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:05	20237/20237	---M--	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2023:23:46%20GMT	https://siged.sep.gob.mx/SIGED/articulo73.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/articulo73.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:05	11614/11614	---M--	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2023:58:20%20GMT	https://siged.sep.gob.mx/SIGED/aviso_privacidad.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/aviso_privacidad.html	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:06	34989/34989	---M-Z	200	added ('OK')	application/javascript	etag:%221340065-88ad-5b0fd670a21ab-gzip%22	https://cdn.datatables.net/responsive/2.1.1/js/dataTables.responsive.js	C:/My%20Web%20Sites/CERTMX/cdn.datatables.net/responsive/2.1.1/js/dataTables.responsive.js	(from https://siged.sep.gob.mx/SIGED/index.html)
09:22:06	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:07%20GMT	https://siged.sep.gob.mx/SIGED/js/obj[key];	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/obj[key];.6e.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:07	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:08%20GMT	https://siged.sep.gob.mx/SIGED/js/postDigestQueue.get(element);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/postDigestQueue.6f.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:07	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:08%20GMT	https://siged.sep.gob.mx/SIGED/js/postDigestQueue.get(element)	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/postDigestQueue.70.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:07	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:08%20GMT	https://siged.sep.gob.mx/SIGED/js/createMap();	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/createMap();.71.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:08	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:09%20GMT	https://siged.sep.gob.mx/SIGED/js/null;	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/null;.72.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:08	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:09%20GMT	https://siged.sep.gob.mx/SIGED/js/http-hello.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/http-hello.73.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:09	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:09%20GMT	https://siged.sep.gob.mx/SIGED/js/buildUrl(config.url,	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/buildUrl(config.74.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:09	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:10%20GMT	https://siged.sep.gob.mx/SIGED/js/`	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/`.75.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:09	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:10%20GMT	https://siged.sep.gob.mx/SIGED/js/url;	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/url;.76.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:10	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:11%20GMT	https://siged.sep.gob.mx/SIGED/js/urlParsingNode.href;	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/urlParsingNode.77.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:10	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:11%20GMT	https://siged.sep.gob.mx/SIGED/js/index.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/index.78.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:10	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:11%20GMT	https://siged.sep.gob.mx/SIGED/js/script.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/script.79.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:11	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:12%20GMT	https://siged.sep.gob.mx/SIGED/js/angular-sanitize.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/angular-sanitize.7a.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:11	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:12%20GMT	https://siged.sep.gob.mx/SIGED/js/currentTpl	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/currentTpl.7b.delayed	(from https://siged.sep.gob.mx/SIGED/js/angular.js)
09:22:12	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:13%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/==c?b.aaData||b[c]:%22%22!==c?Q(c)(b):b}function	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/==c.7c8631.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.min.js)
09:22:13	9393/9393	---M--	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2023:36:52%20GMT	https://siged.sep.gob.mx/SIGED/estadisticas.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/estadisticas.html	(from https://siged.sep.gob.mx/SIGED/header.html)
09:22:14	10/10	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:15%20GMT	https://framework-gb.cdn.gob.mx/robots.txt		(from https://framework-gb.cdn.gob.mx/assets/styles/main.css)
09:22:15	29784/29784	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/alumnos.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/alumnos.html	(from https://siged.sep.gob.mx/SIGED/css/flip.css)
09:22:15	52365/52365	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/docentes.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/docentes.html	(from https://siged.sep.gob.mx/SIGED/css/flip.css)
09:22:15	42780/42780	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/escuelas.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/escuelas.html	(from https://siged.sep.gob.mx/SIGED/css/flip.css)
09:22:16	50887/50887	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/documentos.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/documentos.html	(from https://siged.sep.gob.mx/SIGED/css/flip.css)
09:22:16	86975/86975	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/BannerAlumnos.jpg	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/BannerAlumnos.jpg	(from https://siged.sep.gob.mx/SIGED/alumnos.html)
09:22:16	13711/13711	---M--	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2018:29:40%20GMT	https://siged.sep.gob.mx/SIGED/js/alumnos.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/alumnos.html	(from https://siged.sep.gob.mx/SIGED/alumnos.html)
09:22:16	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:17%20GMT	https://siged.sep.gob.mx/SIGED/js/banner.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/banner.84.delayed	(from https://siged.sep.gob.mx/SIGED/alumnos.html)
09:22:17	1651/1651	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/banner.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/banner.html	(from https://siged.sep.gob.mx/SIGED/alumnos.html)
09:22:18	22619/22619	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/avatar_teacher.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/avatar_teacher.html	(from https://siged.sep.gob.mx/SIGED/docentes.html)
09:22:18	457722/457722	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/bannerDocentes.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/bannerDocentes.html	(from https://siged.sep.gob.mx/SIGED/docentes.html)
09:22:18	32556/32556	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:44%20GMT	https://siged.sep.gob.mx/SIGED/js/docentes.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/docentes.html	(from https://siged.sep.gob.mx/SIGED/docentes.html)
09:22:19	35391/35391	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/responsivetable.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/responsivetable.html	(from https://siged.sep.gob.mx/SIGED/docentes.html)
09:22:19	5731/5731	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202019%2019:16:16%20GMT	https://siged.sep.gob.mx/SIGED/css/escuelas.css	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/css/escuelas.css	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:19	16187/16187	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202019%2019:16:16%20GMT	https://siged.sep.gob.mx/SIGED/css/fullcalendar.min.css	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/css/fullcalendar.min.css	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:19	1997/1997	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202019%2019:16:16%20GMT	https://siged.sep.gob.mx/SIGED/css/fullcalendar.print.min.css	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/css/fullcalendar.print.min.css	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:20	4939/4939	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.css?v=2.1.5	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/jquery.fancybox8cbb.css	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:20	171528/171528	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/bannerEscuelas.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/bannerEscuelas.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:20	1677/1677	---M--	200	added ('OK')	text/html	date:Thu,%2004%20Mar%202021%2018:10:56%20GMT	https://siged.sep.gob.mx/SIGED/maps/escuelasOSM.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/maps/escuelasOSM.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:21	76546/76546	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/logo_sep.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/logo_sep.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:21	407697/407697	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:42%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:21	59841/59841	---M--	200	added ('OK')	text/html	date:Thu,%2004%20Mar%202021%2016:36:12%20GMT	https://siged.sep.gob.mx/SIGED/js/escuelas.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/escuelas.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:22	51710/51710	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/lib/moment.min.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/lib/moment.min.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:22	213600/213600	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/fullcalendar.min.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/fullcalendar.min.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:23	23187/23187	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.pack.js?v=2.1.5	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/jquery.fancybox.pack8cbb.html	(from https://siged.sep.gob.mx/SIGED/escuelas.html)
09:22:23	1782/1782	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202019%2019:16:16%20GMT	https://siged.sep.gob.mx/SIGED/css/map.css	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/css/map.css	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:23	2119/2119	---M--	200	added ('OK')	text/html	date:Thu,%2004%20Mar%202021%2018:10:56%20GMT	https://siged.sep.gob.mx/SIGED/maps/plazasOSM.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/maps/plazasOSM.html	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:23	95786/95786	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	C:/My%20Web%20Sites/CERTMX/ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:24	520714/520714	---M-Z	200	added ('OK')	application/javascript	etag:W/%2257d97c08-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	C:/My%20Web%20Sites/CERTMX/code.jquery.com/ui/1.12.1/jquery-ui.js	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:24	168517/168517	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/angularjs/1.6.5/angular.min.js	C:/My%20Web%20Sites/CERTMX/ajax.googleapis.com/ajax/libs/angularjs/1.6.5/angular.min.js	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:24	34653/34653	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:22%20GMT	https://siged.sep.gob.mx/SIGED/assets/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/assets/bootstrap/js/bootstrap.min.html	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:25	17139/17139	---M--	200	added ('OK')	text/html	date:Thu,%2004%20Mar%202021%2016:36:12%20GMT	https://siged.sep.gob.mx/SIGED/js/buscadorPlazas.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/buscadorPlazas.html	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:25	790/790	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/funciones.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/funciones.html	(from https://siged.sep.gob.mx/SIGED/buscador_plazas.html)
09:22:26	10599/10599	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:12%20GMT	https://siged.sep.gob.mx/SIGED/archivos/LayoutConsulta.xlsx	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/archivos/LayoutConsulta.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:26	859/859	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:44%20GMT	https://siged.sep.gob.mx/SIGED/js/promedioTexto.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/promedioTexto.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:26	12023/12023	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/documentosMasivos.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/documentosMasivos.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:30	7573/7573	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:42%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/shim.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/shim.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:30	471033/471033	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:42%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/dist/cpexcel.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/dist/cpexcel.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:30	288108/288108	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/jszip.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:31	4790/4790	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:42%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/decodeXLSX.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/decodeXLSX.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:32	674031/674031	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:42%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/xlsx.html	(from https://siged.sep.gob.mx/SIGED/documentosMasivo.html)
09:22:32	20108/20108	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:40%20GMT	https://siged.sep.gob.mx/SIGED/js/revalidaciones.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/revalidaciones.html	(from https://siged.sep.gob.mx/SIGED/revalidaciones.html)
09:22:32	70363/70363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/articulo.jpeg	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/articulo.jpg	(from https://siged.sep.gob.mx/SIGED/principalesCifras.html)
09:22:33	20391/20391	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Feb%202021%2000:51:38%20GMT	https://siged.sep.gob.mx/SIGED/js/principalesCifras.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/principalesCifras.html	(from https://siged.sep.gob.mx/SIGED/principalesCifras.html)
09:22:34	5841/5841	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:14%20GMT	https://siged.sep.gob.mx/SIGED/glosario/index.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/glosario/index.html	(from https://siged.sep.gob.mx/SIGED/glosario.html)
09:22:34	171196/171196	---M--	200	added ('OK')	text/html	date:Wed,%2017%20Feb%202021%2019:58:12%20GMT	https://siged.sep.gob.mx/SIGED/	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/index-2.html	(from https://siged.sep.gob.mx/SIGED/glosario.html)
09:22:34	5351/5351	---M--	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2016:34:22%20GMT	https://siged.sep.gob.mx/SIGED/diccionarios/DiccionarioDeDatos.csv	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/diccionarios/DiccionarioDeDatos.html	(from https://siged.sep.gob.mx/SIGED/descargaCatalogo.html)
09:22:35	222499/222499	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:38%20GMT	https://siged.sep.gob.mx/SIGED/ima/general.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/ima/general.html	(from https://siged.sep.gob.mx/SIGED/marco_legal.html)
09:22:37	34339/34339	---M-Z	200	added ('OK')	application/javascript	etag:%225eb0401a-8623%22	http://cdnjs.cloudflare.com/ajax/libs/velocity/1.1.0/velocity.min.js	C:/My%20Web%20Sites/CERTMX/cdnjs.cloudflare.com/ajax/libs/velocity/1.1.0/velocity.min.js	(from https://siged.sep.gob.mx/SIGED/marco_legal.html)
09:22:37	35267/35267	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/angularjs/1.5.8/angular-resource.js	C:/My%20Web%20Sites/CERTMX/ajax.googleapis.com/ajax/libs/angularjs/1.5.8/angular-resource.js	(from https://siged.sep.gob.mx/SIGED/marco_legal.html)
09:22:37	133801/133801	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20Jul%202019%2019:16:12%20GMT	https://siged.sep.gob.mx/SIGED/archivos/DOF_200318.pdf	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/archivos/DOF_200318.pdf	(from https://siged.sep.gob.mx/SIGED/marco_legal.html)
09:22:38	1187559/1187559	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/angularjs/1.5.8/angular.js	C:/My%20Web%20Sites/CERTMX/ajax.googleapis.com/ajax/libs/angularjs/1.5.8/angular.js	(from https://siged.sep.gob.mx/SIGED/marco_legal.html)
09:22:38	322877/322877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/Banner_opcional-01.jpg	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/Banner_opcional-01.jpg	(from https://siged.sep.gob.mx/SIGED/terminos.html)
09:22:38	62/62	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:16%20GMT	https://siged.sep.gob.mx/SIGED/art73.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/art73.html	(from https://siged.sep.gob.mx/SIGED/articulo73.html)
09:22:38	36275/36275	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:42%20GMT	https://siged.sep.gob.mx/SIGED/js/art73.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/art73.html	(from https://siged.sep.gob.mx/SIGED/articulo73.html)
